Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
2/29/20 23:38,Livonia,MI,USA,Other,30 seconds,Object was moving very fast and low in the night sky. One solid red light could be see against black silouette body. ((anonymous)),4/9/20,
2/29/20 21:30,New Haven,MI,USA,Fireball,30 seconds,Fiery porthole.,4/9/20,
2/29/20 21:00,Solon,ME,USA,Circle,1 hour,"Red Pulsating light left, white on right, much larger red appears fast rate across Horizon and joins red pulsating,into one",4/9/20,
2/29/20 20:54,Clear Spring,MD,USA,Light,30 minutes,You can see in the video. I was trying my best not to move my phone while filming. Object was moving as you see. It was seen just ab,4/9/20,
2/29/20 20:40,Spring Branch,TX,USA,Circle,15 minutes,It was just above tree line and was moving first seemed fast then seemed to stop or hover. Glowing round light captured on phone 3 time,4/9/20,
2/29/20 20:00,Miles CIty,FL,USA,Sphere,4 seconds,basketball sized white sphere moved quickly,4/9/20,
2/29/20 19:45,Anderson,CA,USA,Circle,5 minutes,Neon orange lights took off in northwestern upward trajectory and then disappeared. The first craft split into two separate circular or,4/9/20,
2/29/20 19:30,Baltimore,MD,USA,Light,<30 seconds,Flashes of light over clear night sky,4/9/20,
2/29/20 19:30,Lincoln,NH,USA,Light,5 seconds,Saw a ball of light appear out of nowhere it was floating then zoomed up and disappeared,4/9/20,
2/29/20 19:30,Lake Dallas,TX,USA,Other,1 hour,Large Bright object over Denton County.,4/9/20,
2/29/20 19:00,Superior,WI,USA,Other,10 seconds or less,"Saw a green glowing object streaking through the sky in a way that a shooting star would, or a meteor, or something crashing. It was gr",4/9/20,
2/29/20 19:00,Sturgeon lake,MN,USA,Light,2 hours,Very crazy need to read whole thing to understand it,4/9/20,
2/29/20 05:35,Los Angeles,CA,USA,Circle,20 seconds,8 ufos over Los Angeles,4/9/20,
2/29/20 05:30,Arlington,TX,USA,Sphere,3-5 minutes,"54 spheres appearing in a point in the sky and travelling north in a row. ((""Starlink"" satellites??))",4/9/20,
2/29/20 05:30,Pomona,CA,USA,Light,15 minutes,"Approx 5:30am observed 20-30 bluish white lights traveling Southwest to Northeast . ((""Starlink satellites??))",4/9/20,
2/29/20 05:23,Huntington beach,CA,USA,Other,4 minutes,"20-30 lights if not more in a straight line flying swift and low. ((""Starlink satellites??))((anonymous))",4/9/20,
2/29/20 00:00,Wasilla,AK,USA,Triangle,Unknown,Went to walk my dog and a UFO was not very far away.,8/20/20,
2/29/20,Riverview,FL,USA,Unknown,20:10,"I live in Riverview and tonight I was walking my dog and saw something similar to the 8/27/2019 craft witnessed in Tampa Bay. However,",4/9/20,
2/28/20 22:35,Scottsdale,CA,USA,Cigar,Seconds,"Very bright object flying below the cloud cover over North Scottsdale, Arizona",4/9/20,
2/28/20 22:32,Youngstown,OH,USA,,,MADAR Node 73,4/9/20,
2/28/20 21:00,Waupaca,WI,USA,Sphere,45 minutes,Brightest object in the sky next to the moon. ((NUFORC Note: Possibly Venus in the western sky? PD)),4/9/20,
2/28/20 20:35,Kendall,FL,USA,Cross,15 minutes,I was in my back yard when I saw the UFO shaped like a star or a cross. It was very bright and steady with a red light. ((anonymous)),4/9/20,
2/28/20 20:00,Bastrop,LA,USA,Sphere,20,Me and my son first notice an odd light in the sky while coming home from the store. It literally followed us home about 3 miles then s,9/7/21,
2/28/20 20:00,Grafton,NH,USA,Circle,2 hour,"i called fish and game and they said it was a cross breed, the problem is there were 2 identical animals.",4/9/20,
2/28/20 19:30,Bradenton,FL,USA,Light,Ongoing,"Flashing lights changing pulse sequence, no sound",4/9/20,
2/28/20 19:30,North Myrtle Beach,NC,USA,Circle,3 seconds,Four large orange circular lights.,4/9/20,
2/28/20 18:00,Woodburn (near),OR,USA,Triangle,???,Tringular with 3 lights on the bottom and 1 on top,6/25/20,
